,cid,cmpdname,canonicalsmiles,Molecule,Fingerprint,predicted,predicted_proba,min_energy,energy_gps
607,21066057,"3-acetamido-N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]benzamide",CC(=O)NC1=CC=CC(=C1)C(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e71b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3d000>,0,0.5640647631380526,-12.378,-13 : -11
554,21065758,"1-(1-Adamantyl)-3-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]urea",C1C2CC3CC1CC(C2)(C3)NC(=O)NCCCCNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e5930>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3b6f0>,0,0.5290365041944673,-12.372,-13 : -11
920,21068154,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2-(3-chlorophenyl)acetamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)NC(=O)CC5=CC(=CC=C5)Cl)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9efca0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba45af0>,0,0.5473280023449876,-12.371,-13 : -11
1094,21068446,"N-benzyl-3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]piperidine-1-carboxamide",C1CC(CN(C1)C(=O)NCC2=CC=CC=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f49e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4a7a0>,0,0.5127759813765674,-12.37,-13 : -11
805,21067684,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-methoxybenzamide",COC1=CC=CC(=C1)C(=O)NCC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9eca50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba42810>,0,0.5306171648987463,-12.363,-13 : -11
987,21068254,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-(3,4-dichlorophenyl)acetamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)CNC(=O)CC5=CC(=C(C=C5)Cl)Cl)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f1a80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba47840>,0,0.5968516483839541,-12.362,-13 : -11
542,21065706,"2-acetamido-N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]benzamide",CC(=O)NC1=CC=CC=C1C(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e53f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3b1b0>,0,0.5476713205151018,-12.357,-13 : -11
982,21068249,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-(2,4-dichlorophenyl)acetamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)CNC(=O)CC5=C(C=C(C=C5)Cl)Cl)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f1850>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba47610>,0,0.6624254188757575,-12.35,-13 : -11
1866,67037944,[4-(5-Chloropyridin-2-yl)piperazin-1-yl]-[4-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]methanone,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)C(=O)N4CCN(CC4)C5=NC=C(C=C5)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0a810>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba60660>,0,0.7786885245901639,-12.349,-13 : -11
493,21065398,"1-[3-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-(4-cyanophenyl)urea",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)NC(=O)NC5=CC=C(C=C5)C#N)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdfd80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba39bd0>,0,0.5797974927675988,-12.349,-13 : -11
2837,155526188,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-(4-pyrimidin-2-yloxyphenyl)purine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=C(C=C5)OC6=NC=CC=N6,<rdkit.Chem.rdchem.Mol object at 0x7f54fba28ac0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7e880>,0,0.528933578628449,-12.348,-13 : -11
1098,21350068,"1-morpholin-4-yl-3-[4-oxo-3-(4-piperidin-1-ylphenyl)-1H-indeno[1,2-c]pyrazol-5-yl]urea",C1CCN(CC1)C2=CC=C(C=C2)C3=NNC4=C3C(=O)C5=C4C=CC=C5NC(=O)NN6CCOCC6,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f4ba0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4a960>,0,0.5059202698860477,-12.347,-13 : -11
483,21065386,"1-[3-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-[(2,4-dichlorophenyl)methyl]urea",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)NC(=O)NCC5=C(C=C(C=C5)Cl)Cl)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdf920>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba39770>,0,0.5965342535606638,-12.346,-13 : -11
477,20686797,"3-Methoxy-2-methyl-4-(methylamino)-25-oxa-1,7,17,21-tetrazaheptacyclo[12.8.2.12,6.07,24.08,13.015,19.020,23]pentacosa-8,10,12,14,19,21,23-heptaen-18-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6CNC(=O)C6=C7C(=C53)N2C=N7)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdf680>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba394d0>,0,0.6069780501051188,-12.344,-13 : -11
1111,21922996,3-[[[2-[(4-Aminocyclohexyl)amino]-9-cyclopentylpurin-6-yl]amino]methyl]benzoic acid,C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCC5=CC(=CC=C5)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f5380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4b140>,0,0.50101964388396,-12.34,-13 : -11
1010,21068280,"(E)-N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-phenylethenesulfonamide",C1=CC=C(C=C1)C=CS(=O)(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f2490>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba482e0>,0,0.572261484449528,-12.337,-13 : -11
1018,21068291,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3,5-dichlorobenzamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)CNC(=O)C5=CC(=CC(=C5)Cl)Cl)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f2810>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba48660>,0,0.5968516483839542,-12.337,-13 : -11
831,21067724,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]cycloheptanecarboxamide",C1CCCC(CC1)C(=O)NCC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ed5b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba43370>,0,0.5637473683147621,-12.335,-13 : -11
728,21067586,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-chlorobenzamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)NC(=O)C5=CC(=CC=C5)Cl)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ea810>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba40660>,0,0.5965342535606638,-12.334,-13 : -11
581,21065846,"1-[4-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-(3-methylphenyl)urea",CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e6500>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3c350>,0,0.59650833021384,-12.32,-13 : -11
1797,67037298,"[4-(3,4-Difluorophenyl)piperazin-1-yl]-[4-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]methanone",CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)C(=O)N4CCN(CC4)C5=CC(=C(C=C5)F)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fba089e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5e7a0>,0,0.7295081967213115,-12.319,-13 : -11
2213,73740351,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-phenylethenesulfonamide",C1=CC=C(C=C1)C=CS(=O)(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba152a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6b060>,0,0.572261484449528,-12.318,-13 : -11
2843,155545834,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-[6-(2-methoxyphenyl)pyridin-3-yl]purine-2,6-diamine",COC1=CC=CC=C1C2=NC=C(C=C2)NC3=C4C(=NC(=N3)NC5CCC(CC5)N)N(C=N4)C6CCCC6,<rdkit.Chem.rdchem.Mol object at 0x7f54fba28dd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7eb90>,0,0.5042282382821519,-12.315,-13 : -11
191,10281136,"1-morpholin-4-yl-3-[4-oxo-3-[4-[2-(4-propan-2-ylpiperazin-1-yl)ethoxy]phenyl]-1H-indeno[1,2-c]pyrazol-5-yl]urea",CC(C)N1CCN(CC1)CCOC2=CC=C(C=C2)C3=NNC4=C3C(=O)C5=C4C=CC=C5NC(=O)NN6CCOCC6,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd5230>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2eff0>,0,0.5252381002153225,-12.313,-13 : -11
1,3543,2-[trans-(4-Aminocyclohexyl)amino]-6-(benzyl-amino)-9-cyclopentylpurine,C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCC5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbb7a70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba29850>,0,0.7113353207004182,-12.311,-13 : -11
614,21066356,"4-acetamido-N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]benzamide",CC(=O)NC1=CC=C(C=C1)C(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e75a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3d3f0>,0,0.514541117099086,-12.308,-13 : -11
549,21065725,"2-benzyl-N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]benzamide",C1=CC=C(C=C1)CC2=CC=CC=C2C(=O)NCCCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e5700>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3b4c0>,0,0.5127759813765674,-12.307,-13 : -11
1107,21922919,4-[[6-(Benzylamino)-9-cyclopentylpurin-2-yl]amino]cyclohexan-1-ol,C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)O)NCC5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f5070>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4ae30>,0,0.5313546313012321,-12.306,-13 : -11
659,21067326,"Methyl 3-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]carbamoyl]benzoate",COC(=O)C1=CC=CC(=C1)C(=O)NC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e89e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3e7a0>,0,0.5122950819672131,-12.304,-13 : -11
1016,21068288,"(E)-N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-(3-chlorophenyl)prop-2-enamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)CNC(=O)C=CC5=CC(=CC=C5)Cl)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f2730>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba48580>,0,0.6788188614987082,-12.303,-13 : -11
944,21068190,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-chlorobenzenesulfonamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)NS(=O)(=O)C5=CC(=CC=C5)Cl)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f07b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba46570>,0,0.5347155255544841,-12.302,-13 : -11
1109,21922951,4-[[6-(Benzylamino)-9-cyclopentylpurin-2-yl]amino]-1-methylcyclohexan-1-ol,CC1(CCC(CC1)NC2=NC(=C3C(=N2)N(C=N3)C4CCCC4)NCC5=CC=CC=C5)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f5230>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4aff0>,0,0.5472902637888098,-12.298,-13 : -11
1108,21922931,2-Amino-5-[[6-(benzylamino)-9-cyclopentylpurin-2-yl]amino]cyclohexan-1-ol,C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(C(C4)O)N)NCC5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f5150>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4af10>,0,0.5272823099781864,-12.297,-13 : -11
2067,69779462,"4-[3-[5-Amino-1-(2,6-dichlorobenzoyl)-1,2,4-triazol-3-yl]-2,6-dichloroanilino]benzenesulfonamide",C1=CC(=C(C(=C1)Cl)C(=O)N2C(=NC(=N2)C3=C(C(=C(C=C3)Cl)NC4=CC=C(C=C4)S(=O)(=O)N)Cl)N)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba10970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba66730>,0,0.5246707213920329,-12.295,-13 : -11
2202,73740333,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-phenylprop-2-enamide",C1=CC=C(C=C1)C=CC(=O)NCC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba14dd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6ab90>,0,0.6293211388065654,-12.294,-13 : -11
515,21065539,"1-[[4-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-(2-chlorophenyl)urea",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)CNC(=O)NC5=CC=CC=C5Cl)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e47b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3a570>,0,0.6460319762528066,-12.288,-13 : -11
718,21067570,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2-phenylacetamide",C1=CC=C(C=C1)CC(=O)NC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ea3b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba40200>,0,0.5145670404459097,-12.286,-13 : -11
784,21067658,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-methylbenzenesulfonamide",CC1=CC=CC=C1S(=O)(=O)NCC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ec120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba41ee0>,0,0.5227637617573851,-12.283,-13 : -11
1630,59145167,N-(2-amino-5-thiophen-2-ylphenyl)-4-[[5-fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]benzamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=CC=C(C=C3)C(=O)NC4=C(C=CC(=C4)C5=CC=CS5)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba03b50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba599a0>,0,0.8032786885245902,-12.282,-13 : -11
543,21065716,"2-(1,3-benzodioxol-5-yl)-N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]acetamide",C1OC2=C(O1)C=C(C=C2)CC(=O)NCC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e5460>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3b220>,0,0.5473539256918113,-12.282,-13 : -11
1712,60152061,"3-Methyl-13-[4-(4-methylpiperazin-1-yl)anilino]-3,4,12,14-tetrazatricyclo[8.4.0.02,6]tetradeca-1(14),2(6),4,10,12-pentaene-5-carboxamide",CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4CCCC5=C(C4=N3)N(N=C5C(=O)N)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba05fc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5bd80>,0,0.5448089217293867,-12.279,-13 : -11
2750,145973328,"2-N-(4-aminocyclohexyl)-6-N-[4-(4-benzylpiperazin-1-yl)phenyl]-9-cyclopentylpurine-2,6-diamine",C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=C(C=C5)N6CCN(CC6)CC7=CC=CC=C7,<rdkit.Chem.rdchem.Mol object at 0x7f54fba26420>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7c270>,0,0.5424698783942571,-12.278,-13 : -11
2103,70843469,"(1R,2R)-N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-cyclohexa-1,5-dien-1-ylcyclopropane-1-carboxamide",C1CC=C(C=C1)C2CC2C(=O)NCC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba11fc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba67d80>,0,0.545425285383229,-12.276,-13 : -11
1079,21068359,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]pyridine-2-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)NC(=O)C5=CC=CC=N5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f4350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4a110>,0,0.5883116089023646,-12.273,-13 : -11
1807,67037350,[4-(4-Methylphenyl)piperazin-1-yl]-[4-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]methanone,CC1=CC=C(C=C1)N2CCN(CC2)C(=O)C3=CC=C(C=C3)NC4=NC=CC(=N4)C5=CN=C(N5C(C)C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba08e40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5ec00>,0,0.7704918032786885,-12.272,-13 : -11
229,11203646,Flt3-IN-18,C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=C(C=C5)N6CCOCC6,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd6420>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba30270>,0,0.5535237425628753,-12.272,-13 : -11
1352,44611754,N-[2-amino-5-(4-fluorophenyl)phenyl]-4-methyl-5-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]thiophene-2-carboxamide,CC1=C(SC(=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=C(C=C3)F)N)NC4=NC=CC(=N4)C5=CN=C(N5C(C)C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fbf40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba51d90>,0,0.5778688524590164,-12.271,-13 : -11
961,21068228,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-5-oxopyrrolidine-2-carboxamide",C1CC(=O)NC1C(=O)NC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f0f20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba46ce0>,0,0.5801148875908892,-12.27,-13 : -11
2114,70879007,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-(carbamoylamino)benzamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)CNC(=O)C5=CC=CC=C5NC(=O)N)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba12500>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba68350>,0,0.613245091006905,-12.269,-13 : -11
697,21067518,"N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]naphthalene-1-carboxamide",C1=CC=C2C(=C1)C=CC=C2C(=O)NCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e9a80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3f840>,0,0.5291694239995184,-12.261,-13 : -11
833,21067726,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]cyclopentanecarboxamide",C1CCC(C1)C(=O)NCC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ed690>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba43450>,0,0.5637473683147621,-12.26,-13 : -11
134,10138073,"2-(3,4-dichlorophenyl)-N-[5-(1,1-dioxo-1,2-thiazolidin-2-yl)-1H-indazol-3-yl]acetamide",C1CN(S(=O)(=O)C1)C2=CC3=C(C=C2)NN=C3NC(=O)CC4=CC(=C(C=C4)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd36f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2d540>,0,0.6065573770491803,-12.26,-13 : -11
991,21068258,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2,4-difluorobenzenesulfonamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)CNS(=O)(=O)C5=C(C=C(C=C5)F)F)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f1c40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba47a00>,0,0.537545958895044,-12.26,-13 : -11
